datetime,event,delta_act_fc,delta_act_prev,post_pips,post_max_pips,post_min_pips,post_mean_pips
2019-09-12 14:30:00,CPI (YoY)  (Aug),1.7% vs 1.8%,1.7% vs 1.8%,96.70000000000067,120.60000000000181,-39.69999999999807,0.15543859649122577
2019-09-12 14:30:00,CPI (MoM)  (Aug),0.1% vs 0.1%,0.1% vs 0.3%,96.70000000000067,120.60000000000181,-39.69999999999807,0.15543859649122577
2019-09-12 14:30:00,Initial Jobless Claims,204K vs 215K,204K vs 219K,96.70000000000067,120.60000000000181,-39.69999999999807,0.15543859649122577
2019-09-13 14:30:00,Core Retail Sales (MoM)  (Aug),0.0% vs 0.1%,0.0% vs 1.0%,-22.400000000000198,1.1999999999989797,-32.2,-0.045098039215676955
2019-09-13 14:30:00,Retail Sales (MoM)  (Aug),0.4% vs 0.2%,0.4% vs 0.8%,-22.400000000000198,1.1999999999989797,-32.2,-0.045098039215676955
2019-09-19 14:30:00,Initial Jobless Claims,208K vs 213K,208K vs 206K,-25.999999999999357,2.2999999999995246,-29.09999999999968,-0.04859649122806132
2019-09-26 14:30:00,GDP (QoQ)  (Q2),2.0% vs 2.0%,2.0% vs 2.0%,-30.599999999998406,19.299999999999873,-39.199999999999235,-0.06824561403508293
2019-09-26 14:30:00,Initial Jobless Claims,213K vs 212K,213K vs 210K,-30.599999999998406,19.299999999999873,-39.199999999999235,-0.06824561403508293
2019-09-27 14:30:00,Core PCE Price Index (YoY)  (Aug),1.8% vs 1.8%,1.8% vs 1.7%,1.2999999999996348,23.200000000000998,-8.900000000000574,-0.0023529411764685875
2019-09-27 14:30:00,Core PCE Price Index (MoM)  (Aug),0.1% vs 0.2%,0.1% vs 0.2%,1.2999999999996348,23.200000000000998,-8.900000000000574,-0.0023529411764685875
2019-10-01 16:00:00,ISM Manufacturing PMI  (Sep),47.8 vs 50.4,47.8 vs 49.1,45.30000000000145,57.300000000000125,0.0,0.08333333333335192
2019-10-02 14:15:00,ADP Nonfarm Employment Change  (Sep),135K vs 140K,135K vs 157K,36.40000000000087,39.400000000000546,-8.699999999999264,0.05119863013702135
2019-10-03 14:30:00,Initial Jobless Claims,219K vs 215K,219K vs 215K,14.100000000001334,42.50000000000087,-4.199999999998649,0.010017574692383627
2019-10-03 16:00:00,ISM Non-Manufacturing PMI  (Sep),52.6 vs 55.0,52.6 vs 56.4,10.799999999999699,39.199999999999235,-0.5000000000010552,0.008977035490548348
2019-10-04 14:30:00,Nonfarm Payrolls  (Sep),136K vs 140K,136K vs 168K,-3.900000000001125,19.100000000000783,-22.900000000001253,-0.01901960784313995
2019-10-04 14:30:00,Unemployment Rate  (Sep),3.5% vs 3.7%,3.5% vs 3.7%,-3.900000000001125,19.100000000000783,-22.900000000001253,-0.01901960784313995
2019-10-08 14:30:00,PPI (MoM)  (Sep),-0.3% vs 0.1%,-0.3% vs 0.1%,-28.500000000000192,8.299999999998864,-43.400000000000105,-0.05465729349733943
2019-10-09 16:00:00,JOLTS Job Openings  (Aug),7.051M vs 7.191M,7.051M vs 7.174M,-7.599999999998719,3.20000000000098,-12.699999999998823,-0.007708333333328321
2019-10-10 14:30:00,Core CPI (MoM)  (Sep),0.1% vs 0.2%,0.1% vs 0.3%,-17.100000000001003,5.999999999999339,-23.299999999999432,-0.03421052631580713
2019-10-10 14:30:00,CPI (MoM)  (Sep),0.0% vs 0.1%,0.0% vs 0.1%,-17.100000000001003,5.999999999999339,-23.299999999999432,-0.03421052631580713
2019-10-10 14:30:00,CPI (YoY)  (Sep),1.7% vs 1.8%,1.7% vs 1.7%,-17.100000000001003,5.999999999999339,-23.299999999999432,-0.03421052631580713
2019-10-10 14:30:00,Initial Jobless Claims,210K vs 215K,210K vs 220K,-17.100000000001003,5.999999999999339,-23.299999999999432,-0.03421052631580713
2019-10-16 14:30:00,Core Retail Sales (MoM)  (Sep),-0.1% vs 0.2%,-0.1% vs 0.2%,44.29999999999934,57.099999999998815,0.0,0.07894736842100107
2019-10-16 14:30:00,Retail Sales (MoM)  (Sep),-0.3% vs 0.3%,-0.3% vs 0.6%,44.29999999999934,57.099999999998815,0.0,0.07894736842100107
2019-10-17 14:30:00,Initial Jobless Claims,214K vs 212K,214K vs 210K,9.799999999999809,15.200000000001879,-9.500000000000064,0.010017574692371927
2019-10-24 14:30:00,Initial Jobless Claims,212K vs 216K,212K vs 218K,-24.699999999999722,23.800000000000487,-36.89999999999971,-0.05508771929822085
2019-10-30 14:15:00,ADP Nonfarm Employment Change  (Oct),125K vs 120K,125K vs 93K,36.79999999999906,37.799999999998946,-35.400000000000986,0.051965811965822194
2019-10-30 14:30:00,GDP (QoQ)  (Q3),1.9% vs 1.6%,1.9% vs 2.0%,37.30000000000011,38.3,-34.899999999999935,0.055438596491232874
2019-10-31 14:30:00,Core PCE Price Index (MoM)  (Sep),0.0% vs 0.1%,0.0% vs 0.1%,-7.800000000000029,4.300000000001525,-28.29999999999888,-0.02478031634447022
2019-10-31 14:30:00,Core PCE Price Index (YoY)  (Sep),1.7% vs 1.7%,1.7% vs 1.8%,-7.800000000000029,4.300000000001525,-28.29999999999888,-0.02478031634447022
2019-10-31 14:30:00,Initial Jobless Claims,218K vs 215K,218K vs 213K,-7.800000000000029,4.300000000001525,-28.29999999999888,-0.02478031634447022
2019-11-01 14:30:00,Nonfarm Payrolls  (Oct),128K vs 89K,128K vs 180K,11.999999999998678,19.700000000000273,-23.999999999999577,0.021176470588178103
2019-11-01 14:30:00,Unemployment Rate  (Oct),3.6% vs 3.6%,3.6% vs 3.5%,11.999999999998678,19.700000000000273,-23.999999999999577,0.021176470588178103
2019-11-01 16:00:00,ISM Manufacturing PMI  (Oct),48.3 vs 48.9,48.3 vs 47.8,16.799999999999038,24.500000000000632,0.0,0.03976190476187448
2019-11-05 17:00:00,ISM Non-Manufacturing PMI  (Oct),54.7 vs 53.5,54.7 vs 52.6,-14.600000000000168,0.0,-25.300000000001432,-0.034761904761936885
2019-11-05 17:00:00,JOLTS Job Openings  (Sep),7.024M vs 7.028M,7.024M vs 7.301M,-14.600000000000168,0.0,-25.300000000001432,-0.034761904761936885
2019-11-07 15:30:00,Initial Jobless Claims,211K vs 215K,211K vs 218K,-28.200000000000447,0.700000000000145,-41.900000000001384,-0.051764705882287154
2019-11-13 15:30:00,CPI (MoM)  (Oct),0.4% vs 0.3%,0.4% vs 0.1%,-0.8999999999992347,9.40000000000163,-10.900000000000354,-0.009803921568674262
2019-11-13 15:30:00,CPI (YoY)  (Oct),1.8% vs 1.7%,1.8% vs 1.7%,-0.8999999999992347,9.40000000000163,-10.900000000000354,-0.009803921568674262
2019-11-13 15:30:00,Core CPI (MoM)  (Oct),0.2% vs 0.2%,0.2% vs 0.1%,-0.8999999999992347,9.40000000000163,-10.900000000000354,-0.009803921568674262
2019-11-14 15:30:00,Initial Jobless Claims,225K vs 215K,225K vs 211K,24.999999999999467,32.00000000000092,-2.80000000000058,0.0347058823528899
2019-11-14 15:30:00,PPI (MoM)  (Oct),0.4% vs 0.3%,0.4% vs -0.3%,24.999999999999467,32.00000000000092,-2.80000000000058,0.0347058823528899
2019-11-15 15:30:00,Core Retail Sales (MoM)  (Oct),0.2% vs 0.4%,0.2% vs -0.1%,16.40000000000086,23.900000000001143,-0.7999999999985796,0.028487229862474487
2019-11-15 15:30:00,Retail Sales (MoM)  (Oct),0.3% vs 0.2%,0.3% vs -0.3%,16.40000000000086,23.900000000001143,-0.7999999999985796,0.028487229862474487
2019-11-21 15:30:00,Initial Jobless Claims,227K vs 219K,227K vs 227K,-27.099999999999902,3.1000000000003247,-32.999999999998586,-0.05333333333337361
2019-11-27 15:30:00,GDP (QoQ)  (Q3),2.1% vs 1.9%,2.1% vs 1.9%,-11.600000000000499,0.0,-18.299999999999983,-0.02941176470585299
2019-11-27 15:30:00,Initial Jobless Claims,213K vs 223K,213K vs 228K,-11.600000000000499,0.0,-18.299999999999983,-0.02941176470585299
2019-11-27 17:00:00,Core PCE Price Index (YoY)  (Oct),1.6% vs 1.7%,1.6% vs 1.7%,3.2999999999994145,11.599999999998278,-2.60000000000149,0.0016666666666775853
2019-11-27 17:00:00,Core PCE Price Index (MoM)  (Oct),0.1% vs 0.2%,0.1% vs 0.0%,3.2999999999994145,11.599999999998278,-2.60000000000149,0.0016666666666775853
2019-12-02 17:00:00,ISM Manufacturing PMI  (Nov),48.1 vs 49.2,48.1 vs 48.3,33.799999999999386,46.10000000000003,0.0,0.07547619047614569
2019-12-04 15:15:00,ADP Nonfarm Employment Change  (Nov),67K vs 140K,67K vs 121K,-2.80000000000058,35.799999999999166,-13.100000000001444,-0.015047619047603433
2019-12-04 17:00:00,ISM Non-Manufacturing PMI  (Nov),53.9 vs 54.5,53.9 vs 54.7,-22.199999999998887,16.40000000000086,-32.49999999999975,-0.06095238095237318
2019-12-05 15:30:00,Initial Jobless Claims,203K vs 215K,203K vs 213K,12.900000000000134,16.700000000000603,-2.4999999999986144,0.022745098039194896
2019-12-06 15:30:00,Unemployment Rate  (Nov),3.5% vs 3.6%,3.5% vs 3.6%,-42.50000000000087,1.2999999999996348,-57.000000000000384,-0.09196078431364874
2019-12-06 15:30:00,Nonfarm Payrolls  (Nov),266K vs 186K,266K vs 156K,-42.50000000000087,1.2999999999996348,-57.000000000000384,-0.09196078431364874
2019-12-11 15:30:00,Core CPI (MoM)  (Nov),0.2% vs 0.2%,0.2% vs 0.2%,50.39999999999934,65.79999999999808,-0.700000000000145,0.09745098039220752
2019-12-11 15:30:00,CPI (MoM)  (Nov),0.3% vs 0.2%,0.3% vs 0.4%,50.39999999999934,65.79999999999808,-0.700000000000145,0.09745098039220752
2019-12-11 15:30:00,CPI (YoY)  (Nov),2.1% vs 2.0%,2.1% vs 1.8%,50.39999999999934,65.79999999999808,-0.700000000000145,0.09745098039220752
2019-12-12 15:30:00,Initial Jobless Claims,252K vs 213K,252K vs 203K,-6.800000000000139,18.700000000000383,-32.49999999999975,-0.017058823529375492
2019-12-12 15:30:00,PPI (MoM)  (Nov),0.0% vs 0.2%,0.0% vs 0.4%,-6.800000000000139,18.700000000000383,-32.49999999999975,-0.017058823529375492
2019-12-13 15:30:00,Core Retail Sales (MoM)  (Nov),0.1% vs 0.4%,0.1% vs 0.3%,-55.10000000000126,4.199999999998649,-60.50000000000111,-0.11392156862744844
2019-12-13 15:30:00,Retail Sales (MoM)  (Nov),0.2% vs 0.5%,0.2% vs 0.4%,-55.10000000000126,4.199999999998649,-60.50000000000111,-0.11392156862744844
2019-12-17 17:00:00,JOLTS Job Openings  (Oct),7.267M vs 7.018M,7.267M vs 7.032M,-1.7000000000000348,7.399999999999629,-4.8000000000003595,-0.012380952380943616
2019-12-19 15:30:00,Initial Jobless Claims,234K vs 225K,234K vs 252K,3.60000000000138,14.300000000000423,-9.099999999999664,-0.0011764705882691244
2019-12-20 15:30:00,GDP (QoQ)  (Q3),2.1% vs 2.1%,2.1% vs 2.1%,-14.999999999998348,2.60000000000149,-25.699999999999612,-0.03960784313723138
2019-12-20 17:00:00,Core PCE Price Index (YoY)  (Nov),1.6% vs 1.6%,1.6% vs 1.7%,-6.599999999998829,4.3999999999999595,-17.300000000000093,-0.025238095238049107
2019-12-20 17:00:00,Core PCE Price Index (MoM)  (Nov),0.1% vs 0.1%,0.1% vs 0.1%,-6.599999999998829,4.3999999999999595,-17.300000000000093,-0.025238095238049107
2019-12-26 15:30:00,Initial Jobless Claims,222K vs 224K,222K vs 235K,0.8999999999992347,12.300000000000644,-6.6000000000010495,-0.011394891945038652
