datetime,event,delta_act_fc,delta_act_prev,post_pips,post_max_pips,post_min_pips,post_mean_pips
2019-09-12 14:30:00,CPI (YoY)  (Aug),1.7% vs 1.8%,1.7% vs 1.8%,98.09999999999874,121.99999999999989,-38.3,0.15817223198593455
2019-09-12 14:30:00,CPI (MoM)  (Aug),0.1% vs 0.1%,0.1% vs 0.3%,98.09999999999874,121.99999999999989,-38.3,0.15817223198593455
2019-09-12 14:30:00,Initial Jobless Claims,204K vs 215K,204K vs 219K,98.09999999999874,121.99999999999989,-38.3,0.15817223198593455
2019-09-13 14:30:00,Core Retail Sales (MoM)  (Aug),0.0% vs 0.1%,0.0% vs 1.0%,-16.40000000000086,2.9999999999996696,-26.200000000000667,-0.03359528487228751
2019-09-13 14:30:00,Retail Sales (MoM)  (Aug),0.4% vs 0.2%,0.4% vs 0.8%,-16.40000000000086,2.9999999999996696,-26.200000000000667,-0.03359528487228751
2019-09-19 14:30:00,Initial Jobless Claims,208K vs 213K,208K vs 206K,-23.699999999999832,4.599999999999049,-26.800000000000157,-0.044639718804912874
2019-09-26 14:30:00,GDP (QoQ)  (Q2),2.0% vs 2.0%,2.0% vs 2.0%,-27.999999999999137,21.899999999999142,-36.599999999999966,-0.06379613356765905
2019-09-26 14:30:00,Initial Jobless Claims,213K vs 212K,213K vs 210K,-27.999999999999137,21.899999999999142,-36.599999999999966,-0.06379613356765905
2019-09-27 14:30:00,Core PCE Price Index (YoY)  (Aug),1.8% vs 1.8%,1.8% vs 1.7%,4.199999999998649,26.100000000000012,-6.00000000000156,0.003339882121807534
2019-09-27 14:30:00,Core PCE Price Index (MoM)  (Aug),0.1% vs 0.2%,0.1% vs 0.2%,4.199999999998649,26.100000000000012,-6.00000000000156,0.003339882121807534
2019-10-01 16:00:00,ISM Manufacturing PMI  (Sep),47.8 vs 50.4,47.8 vs 49.1,21.200000000001218,33.199999999999896,-6.599999999998829,0.03298538622131113
2019-10-02 14:15:00,ADP Nonfarm Employment Change  (Sep),135K vs 140K,135K vs 157K,31.799999999999606,34.79999999999927,-13.300000000000534,0.04356775300174932
2019-10-03 14:30:00,Initial Jobless Claims,219K vs 215K,219K vs 215K,15.100000000001224,43.50000000000076,-3.1999999999987594,0.01179577464782779
2019-10-03 16:00:00,ISM Non-Manufacturing PMI  (Sep),52.6 vs 55.0,52.6 vs 56.4,-14.399999999998858,14.000000000000679,-22.699999999999942,-0.043305439330600014
2019-10-04 14:30:00,Nonfarm Payrolls  (Sep),136K vs 140K,136K vs 168K,-0.8000000000008001,10.099999999999554,-19.800000000000928,-0.013163064833009244
2019-10-04 14:30:00,Unemployment Rate  (Sep),3.5% vs 3.7%,3.5% vs 3.7%,-0.8000000000008001,10.099999999999554,-19.800000000000928,-0.013163064833009244
2019-10-08 14:30:00,PPI (MoM)  (Sep),-0.3% vs 0.1%,-0.3% vs 0.1%,-35.199999999999676,1.5999999999993797,-50.09999999999959,-0.06637323943659325
2019-10-09 16:00:00,JOLTS Job Openings  (Aug),7.051M vs 7.191M,7.051M vs 7.174M,-5.799999999998029,5.00000000000167,-10.899999999998133,-0.003966597077237796
2019-10-10 14:30:00,Core CPI (MoM)  (Sep),0.1% vs 0.2%,0.1% vs 0.3%,-20.100000000000673,2.9999999999996696,-26.299999999999102,-0.039718804920932146
2019-10-10 14:30:00,CPI (MoM)  (Sep),0.0% vs 0.1%,0.0% vs 0.1%,-20.100000000000673,2.9999999999996696,-26.299999999999102,-0.039718804920932146
2019-10-10 14:30:00,CPI (YoY)  (Sep),1.7% vs 1.8%,1.7% vs 1.7%,-20.100000000000673,2.9999999999996696,-26.299999999999102,-0.039718804920932146
2019-10-10 14:30:00,Initial Jobless Claims,210K vs 215K,210K vs 220K,-20.100000000000673,2.9999999999996696,-26.299999999999102,-0.039718804920932146
2019-10-16 14:30:00,Core Retail Sales (MoM)  (Sep),-0.1% vs 0.2%,-0.1% vs 0.2%,28.900000000000592,41.700000000000074,-6.899999999998574,0.05254833040416805
2019-10-16 14:30:00,Retail Sales (MoM)  (Sep),-0.3% vs 0.3%,-0.3% vs 0.6%,28.900000000000592,41.700000000000074,-6.899999999998574,0.05254833040416805
2019-10-17 14:30:00,Initial Jobless Claims,214K vs 212K,214K vs 210K,7.499999999998064,12.900000000000134,-11.800000000001809,0.005457746478799536
2019-10-24 14:30:00,Initial Jobless Claims,212K vs 216K,212K vs 218K,-28.099999999999792,20.400000000000418,-40.299999999999784,-0.06115992970120555
2019-10-30 14:15:00,ADP Nonfarm Employment Change  (Oct),125K vs 120K,125K vs 93K,46.99999999999926,49.20000000000036,-25.800000000000267,0.07619863013700261
2019-10-30 14:30:00,GDP (QoQ)  (Q3),1.9% vs 1.6%,1.9% vs 2.0%,47.399999999999665,49.600000000000755,-25.399999999999867,0.07873462214412098
2019-10-31 14:30:00,Core PCE Price Index (MoM)  (Sep),0.0% vs 0.1%,0.0% vs 0.1%,2.9999999999996696,10.099999999999554,-17.400000000000748,-0.005985915492965688
2019-10-31 14:30:00,Core PCE Price Index (YoY)  (Sep),1.7% vs 1.7%,1.7% vs 1.8%,2.9999999999996696,10.099999999999554,-17.400000000000748,-0.005985915492965688
2019-10-31 14:30:00,Initial Jobless Claims,218K vs 215K,218K vs 213K,2.9999999999996696,10.099999999999554,-17.400000000000748,-0.005985915492965688
2019-11-01 14:30:00,Nonfarm Payrolls  (Oct),128K vs 89K,128K vs 180K,12.199999999999989,19.900000000001583,-5.799999999998029,0.024498886414221526
2019-11-01 14:30:00,Unemployment Rate  (Oct),3.6% vs 3.6%,3.6% vs 3.5%,12.199999999999989,19.900000000001583,-5.799999999998029,0.024498886414221526
2019-11-01 16:00:00,ISM Manufacturing PMI  (Oct),48.3 vs 48.9,48.3 vs 47.8,1.7999999999984695,9.500000000000064,-3.60000000000138,0.0030640668523320954
2019-11-05 16:00:00,ISM Non-Manufacturing PMI  (Oct),54.7 vs 53.5,54.7 vs 52.6,-6.599999999998829,0.10000000000065512,-18.000000000000238,-0.013987473904011876
2019-11-05 16:00:00,JOLTS Job Openings  (Sep),7.024M vs 7.028M,7.024M vs 7.301M,-6.599999999998829,0.10000000000065512,-18.000000000000238,-0.013987473904011876
2019-11-07 14:30:00,Initial Jobless Claims,211K vs 215K,211K vs 218K,-28.69999999999928,0.2999999999997449,-41.700000000000074,-0.04586994727585636
2019-11-13 14:30:00,CPI (MoM)  (Oct),0.4% vs 0.3%,0.4% vs 0.1%,2.2999999999995246,9.900000000000464,-10.40000000000152,-0.0038664323374789367
2019-11-13 14:30:00,CPI (YoY)  (Oct),1.8% vs 1.7%,1.8% vs 1.7%,2.2999999999995246,9.900000000000464,-10.40000000000152,-0.0038664323374789367
2019-11-13 14:30:00,Core CPI (MoM)  (Oct),0.2% vs 0.2%,0.2% vs 0.1%,2.2999999999995246,9.900000000000464,-10.40000000000152,-0.0038664323374789367
2019-11-14 14:30:00,Initial Jobless Claims,225K vs 215K,225K vs 211K,26.599999999998847,32.2,-2.60000000000149,0.0339191564147352
2019-11-14 14:30:00,PPI (MoM)  (Oct),0.4% vs 0.3%,0.4% vs -0.3%,26.599999999998847,32.2,-2.60000000000149,0.0339191564147352
2019-11-15 14:30:00,Core Retail Sales (MoM)  (Oct),0.2% vs 0.4%,0.2% vs -0.1%,13.499999999999623,20.999999999999908,-3.6999999999998145,0.023228346456692105
2019-11-15 14:30:00,Retail Sales (MoM)  (Oct),0.3% vs 0.2%,0.3% vs -0.3%,13.499999999999623,20.999999999999908,-3.6999999999998145,0.023228346456692105
2019-11-21 14:30:00,Initial Jobless Claims,227K vs 219K,227K vs 227K,-25.100000000000122,0.09999999999843467,-34.899999999999935,-0.0420035149385218
2019-11-27 14:30:00,GDP (QoQ)  (Q3),2.1% vs 1.9%,2.1% vs 1.9%,0.10000000000065512,5.300000000001415,-13.299999999998313,-0.008787346221412841
2019-11-27 14:30:00,Initial Jobless Claims,213K vs 223K,213K vs 228K,0.10000000000065512,5.300000000001415,-13.299999999998313,-0.008787346221412841
2019-11-27 16:00:00,Core PCE Price Index (YoY)  (Oct),1.6% vs 1.7%,1.6% vs 1.7%,7.399999999999629,12.600000000000389,-5.20000000000076,0.0062630480167146785
2019-11-27 16:00:00,Core PCE Price Index (MoM)  (Oct),0.1% vs 0.2%,0.1% vs 0.0%,7.399999999999629,12.600000000000389,-5.20000000000076,0.0062630480167146785
2019-12-02 16:00:00,ISM Manufacturing PMI  (Nov),48.1 vs 49.2,48.1 vs 48.3,15.400000000000968,29.600000000000737,-4.699999999999704,0.028601252609554297
2019-12-04 14:15:00,ADP Nonfarm Employment Change  (Nov),67K vs 140K,67K vs 121K,-12.700000000001044,25.399999999999867,-23.500000000000743,-0.03253424657532367
2019-12-04 16:00:00,ISM Non-Manufacturing PMI  (Nov),53.9 vs 54.5,53.9 vs 54.7,-34.10000000000135,0.4999999999988347,-44.90000000000105,-0.08058455114821567
2019-12-05 14:30:00,Initial Jobless Claims,203K vs 215K,203K vs 213K,14.399999999998858,18.299999999999983,0.0,0.023198594024588747
2019-12-06 14:30:00,Unemployment Rate  (Nov),3.5% vs 3.6%,3.5% vs 3.6%,-25.600000000001177,4.999999999999449,-40.10000000000069,-0.05933202357556043
2019-12-06 14:30:00,Nonfarm Payrolls  (Nov),266K vs 186K,266K vs 156K,-25.600000000001177,4.999999999999449,-40.10000000000069,-0.05933202357556043
2019-12-11 14:30:00,Core CPI (MoM)  (Nov),0.2% vs 0.2%,0.2% vs 0.2%,52.99999999999861,64.79999999999819,0.0,0.09244288224960041
2019-12-11 14:30:00,CPI (MoM)  (Nov),0.3% vs 0.2%,0.3% vs 0.4%,52.99999999999861,64.79999999999819,0.0,0.09244288224960041
2019-12-11 14:30:00,CPI (YoY)  (Nov),2.1% vs 2.0%,2.1% vs 1.8%,52.99999999999861,64.79999999999819,0.0,0.09244288224960041
2019-12-12 14:30:00,Initial Jobless Claims,252K vs 213K,252K vs 203K,45.900000000000944,62.10000000000049,-34.49999999999953,0.06836555360284616
2019-12-12 14:30:00,PPI (MoM)  (Nov),0.0% vs 0.2%,0.0% vs 0.4%,45.900000000000944,62.10000000000049,-34.49999999999953,0.06836555360284616
2019-12-13 14:30:00,Core Retail Sales (MoM)  (Nov),0.1% vs 0.4%,0.1% vs 0.3%,-56.400000000000894,2.6999999999999247,-61.80000000000074,-0.11630648330058356
2019-12-13 14:30:00,Retail Sales (MoM)  (Nov),0.2% vs 0.5%,0.2% vs 0.4%,-56.400000000000894,2.6999999999999247,-61.80000000000074,-0.11630648330058356
2019-12-17 16:00:00,JOLTS Job Openings  (Oct),7.267M vs 7.018M,7.267M vs 7.032M,-0.1999999999990898,5.20000000000076,-6.999999999999229,-0.004811715481165909
2019-12-19 14:30:00,Initial Jobless Claims,234K vs 225K,234K vs 252K,8.299999999998864,14.999999999998348,-8.40000000000174,0.006854130052694835
2019-12-20 14:30:00,GDP (QoQ)  (Q3),2.1% vs 2.1%,2.1% vs 2.1%,-11.999999999998678,5.60000000000116,-22.699999999999942,-0.03418467583495019
2019-12-20 16:00:00,Core PCE Price Index (YoY)  (Nov),1.6% vs 1.6%,1.6% vs 1.7%,-7.099999999999884,3.8999999999989043,-17.80000000000115,-0.026730310262482373
2019-12-20 16:00:00,Core PCE Price Index (MoM)  (Nov),0.1% vs 0.1%,0.1% vs 0.1%,-7.099999999999884,3.8999999999989043,-17.80000000000115,-0.026730310262482373
2019-12-26 14:30:00,Initial Jobless Claims,222K vs 224K,222K vs 235K,2.000000000002,14.200000000001989,-4.699999999999704,-0.007460035524015726
